order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2017-121741,YC-21895,Same Day,VEN04,delivered,4-10-18 10:53 AM,4-11-18 5:50 AM,4-11-18 7:22 PM,4-24-18 3:37 PM,17-05-2018
CA-2017-121790,LP-17095,Standard Class,VEN03,delivered,3-11-18 2:54 PM,3-11-18 3:08 PM,3-12-18 11:08 PM,3-16-18 5:38 PM,22-03-2018
CA-2017-121804,LP-17095,Standard Class,VEN03,delivered,5-29-17 9:30 PM,5-29-17 9:45 PM,5-30-17 10:29 AM,6-5-17 11:43 PM,21-06-2017
CA-2017-121818,JH-15430,First Class,VEN05,delivered,5-14-18 3:04 PM,5-14-18 3:33 PM,5-17-18 10:16 AM,6-1-18 10:17 PM,05-06-2018
CA-2017-121839,MH-18115,Standard Class,VEN04,delivered,8-21-17 12:05 AM,8-23-17 2:46 AM,8-24-17 11:23 AM,8-25-17 9:21 PM,18-09-2017
CA-2017-121853,DB-13660,Standard Class,VEN02,unavailable,11-22-17 1:44 PM,11-22-17 1:53 PM,,,04-12-2017
CA-2017-121888,CL-11890,Second Class,VEN05,delivered,4-29-18 12:20 PM,4-29-18 12:35 PM,4-30-18 12:55 PM,5-21-18 6:33 PM,25-05-2018
CA-2017-121909,EA-14035,Standard Class,VEN01,delivered,2-1-17 12:59 PM,2-2-17 2:41 AM,2-3-17 3:37 PM,2-16-17 10:41 AM,14-03-2017
CA-2017-122007,JK-15325,Second Class,VEN03,delivered,6-7-18 12:38 PM,6-8-18 12:37 PM,6-11-18 12:29 PM,6-18-18 2:06 PM,11-07-2018
CA-2017-122028,CK-12205,Standard Class,VEN02,delivered,5-29-17 12:35 PM,5-29-17 1:05 PM,6-5-17 3:52 PM,6-12-17 1:28 PM,29-06-2017
CA-2017-122035,EM-13825,Standard Class,VEN02,delivered,7-5-18 11:14 PM,7-7-18 4:48 AM,7-10-18 11:58 AM,7-11-18 9:55 PM,19-07-2018
CA-2017-122056,PG-18895,Standard Class,VEN01,delivered,6-27-18 5:38 PM,6-27-18 5:51 PM,6-28-18 12:55 PM,7-3-18 7:41 AM,31-07-2018
CA-2017-122077,JF-15295,Standard Class,VEN04,shipped,6-11-17 7:08 PM,6-11-17 7:15 PM,6-12-17 10:12 AM,,05-07-2017
CA-2017-122105,CJ-12010,Standard Class,VEN04,delivered,5-8-17 9:08 AM,5-8-17 9:22 AM,5-9-17 9:46 AM,5-15-17 3:26 PM,29-05-2017
CA-2017-122112,CA-11965,Standard Class,VEN01,delivered,10-26-17 2:45 PM,10-26-17 3:07 PM,10-27-17 6:55 PM,10-31-17 4:12 PM,14-11-2017
CA-2017-122154,SA-20830,First Class,VEN03,delivered,5-24-17 8:13 AM,5-25-17 8:22 AM,5-25-17 10:39 AM,5-26-17 8:00 AM,06-06-2017
CA-2017-122175,CA-12775,Second Class,VEN05,delivered,1-21-18 4:46 PM,1-22-18 1:53 PM,1-24-18 11:56 PM,2-2-18 7:24 PM,14-02-2018
CA-2017-122196,CA-12265,First Class,VEN04,delivered,1-25-18 4:21 PM,1-25-18 4:34 PM,1-30-18 4:03 PM,2-5-18 10:46 PM,20-02-2018
CA-2017-122280,SH-20395,Same Day,VEN04,delivered,11-5-17 7:07 PM,11-5-17 7:26 PM,11-6-17 9:06 PM,11-14-17 7:12 PM,29-11-2017
CA-2017-122308,MV-17485,Standard Class,VEN04,delivered,12-25-17 5:49 PM,12-27-17 4:14 AM,12-27-17 10:59 PM,1-12-18 10:54 AM,24-01-2018
CA-2017-122364,FA-14230,Standard Class,VEN02,delivered,12-28-17 10:58 AM,12-28-17 11:08 AM,1-2-18 9:10 PM,1-18-18 11:03 PM,02-02-2018
CA-2017-122490,TT-21070,Standard Class,VEN02,delivered,2-11-18 8:04 PM,2-11-18 8:28 PM,2-14-18 8:07 PM,2-19-18 8:58 PM,09-03-2018
CA-2017-122504,DB-13270,Second Class,VEN05,shipped,10-7-17 7:02 PM,10-7-17 7:14 PM,10-9-17 8:17 PM,,07-11-2017
CA-2017-122539,SC-20305,Standard Class,VEN03,delivered,4-5-17 9:13 AM,4-7-17 3:15 AM,4-10-17 10:14 AM,4-19-17 2:39 PM,11-05-2017
CA-2017-122595,GM-14455,Standard Class,VEN01,delivered,10-25-17 8:00 PM,10-25-17 8:14 PM,10-26-17 6:25 PM,11-6-17 8:38 PM,22-11-2017
CA-2017-122644,SF-20965,Standard Class,VEN04,delivered,8-21-18 9:28 AM,8-21-18 9:50 AM,8-22-18 1:26 PM,8-29-18 7:38 PM,05-09-2018
CA-2017-122693,NH-18610,Second Class,VEN01,delivered,7-3-18 2:15 PM,7-5-18 4:33 PM,7-4-18 1:01 PM,7-11-18 6:32 PM,30-07-2018
CA-2017-122700,LT-17110,Standard Class,VEN01,delivered,5-25-17 8:08 AM,5-26-17 2:30 AM,6-2-17 10:41 AM,6-9-17 6:12 PM,19-06-2017
CA-2017-122707,EB-13750,First Class,VEN03,delivered,6-18-18 6:46 PM,6-18-18 6:57 PM,6-19-18 7:14 PM,6-21-18 12:32 AM,29-06-2018
CA-2017-122735,BD-11320,Second Class,VEN01,delivered,7-11-17 10:11 PM,7-12-17 12:45 AM,7-14-17 2:39 PM,7-18-17 8:56 AM,24-07-2017
CA-2017-122763,HG-14845,Same Day,VEN03,delivered,6-12-18 10:17 AM,6-13-18 3:55 AM,6-18-18 11:55 AM,6-21-18 4:16 PM,13-07-2018
CA-2017-122770,EP-13915,Standard Class,VEN01,delivered,4-28-18 2:23 PM,4-28-18 2:35 PM,5-2-18 8:00 AM,5-14-18 6:44 PM,21-05-2018
CA-2017-122798,SV-20935,Standard Class,VEN01,delivered,4-27-18 11:57 AM,4-27-18 12:10 PM,4-27-18 1:00 PM,5-5-18 12:40 PM,21-05-2018
CA-2017-122945,MB-18085,Standard Class,VEN04,delivered,3-10-18 2:26 PM,3-11-18 2:30 PM,3-13-18 12:47 AM,3-28-18 10:16 PM,04-04-2018
CA-2017-122987,SJ-20215,Same Day,VEN01,delivered,8-3-17 2:42 PM,8-3-17 4:15 PM,8-3-17 8:49 PM,8-8-17 6:00 PM,11-09-2017
CA-2017-122994,MV-17485,First Class,VEN02,delivered,8-1-18 6:58 PM,8-2-18 6:50 PM,8-3-18 3:39 PM,8-13-18 11:16 PM,27-08-2018
CA-2017-123001,AW-10840,Standard Class,VEN01,delivered,8-23-17 9:00 AM,8-23-17 9:10 AM,8-24-17 7:10 PM,9-2-17 1:50 PM,15-09-2017
CA-2017-123022,SC-20050,Standard Class,VEN04,delivered,6-27-18 5:28 PM,6-27-18 5:51 PM,6-28-18 4:26 PM,7-3-18 4:48 PM,23-07-2018
CA-2017-123029,BT-11530,Second Class,VEN01,delivered,9-16-17 9:58 PM,9-16-17 10:10 PM,9-18-17 2:27 PM,9-27-17 9:56 PM,05-10-2017
CA-2017-123036,HA-14905,Standard Class,VEN04,delivered,3-26-18 3:35 PM,3-26-18 3:48 PM,3-28-18 12:19 PM,4-5-18 5:44 PM,17-04-2018
CA-2017-123043,AH-10195,Standard Class,VEN01,shipped,1-27-17 3:00 PM,1-27-17 3:31 PM,1-30-17 6:08 PM,,06-03-2017
CA-2017-123071,CC-12550,First Class,VEN05,delivered,6-19-17 10:08 AM,6-19-17 10:15 AM,6-21-17 6:11 PM,6-23-17 11:13 AM,07-07-2017
CA-2017-123085,EJ-13720,Standard Class,VEN02,delivered,12-7-17 11:28 PM,12-7-17 11:36 PM,12-8-17 11:42 PM,1-4-18 4:54 PM,02-01-2018
CA-2017-123134,DW-13585,Standard Class,VEN02,delivered,1-22-18 3:54 PM,1-23-18 3:52 AM,1-23-18 7:47 PM,2-1-18 10:57 AM,19-02-2018
CA-2017-123239,MG-18145,Second Class,VEN04,delivered,5-22-18 2:37 PM,5-23-18 3:35 PM,5-25-18 1:06 PM,6-1-18 7:42 PM,04-06-2018
CA-2017-123246,AJ-10960,Second Class,VEN05,delivered,6-18-18 8:45 AM,6-18-18 9:01 AM,6-19-18 2:25 PM,6-25-18 2:22 PM,11-07-2018
CA-2017-123351,KT-16480,Standard Class,VEN02,delivered,4-8-18 7:50 PM,4-10-18 4:11 AM,4-17-18 12:16 AM,5-14-18 5:42 PM,27-04-2018
CA-2017-123372,DG-13300,Standard Class,VEN02,delivered,5-7-18 8:42 PM,5-7-18 8:55 PM,5-14-18 10:35 AM,6-2-18 10:06 AM,18-06-2018
CA-2017-123491,JK-15205,Standard Class,VEN01,delivered,3-29-18 5:40 PM,3-29-18 5:55 PM,4-4-18 4:42 PM,4-15-18 3:25 PM,20-04-2018
CA-2017-123624,SE-20110,Second Class,VEN01,delivered,4-6-18 2:59 PM,4-7-18 2:47 AM,4-11-18 10:52 AM,4-14-18 11:39 AM,25-04-2018
CA-2017-123638,MA-17995,Standard Class,VEN03,delivered,5-15-17 9:24 PM,5-15-17 9:35 PM,5-23-17 5:44 PM,5-31-17 9:39 AM,05-07-2017
CA-2017-123659,MN-17935,First Class,VEN01,delivered,4-29-18 3:18 PM,4-29-18 3:34 PM,4-30-18 3:13 PM,5-8-18 4:23 PM,22-05-2018
CA-2017-123687,KC-16675,First Class,VEN01,delivered,4-3-18 12:23 PM,4-4-18 3:15 AM,4-4-18 8:19 PM,4-28-18 11:38 AM,21-05-2018
CA-2017-123701,PG-18820,First Class,VEN02,delivered,8-14-18 1:00 AM,8-14-18 1:15 AM,8-21-18 8:10 AM,8-22-18 4:56 PM,21-08-2018
CA-2017-123778,BS-11755,Standard Class,VEN03,delivered,11-28-17 1:47 PM,11-28-17 1:58 PM,12-1-17 3:38 PM,12-7-17 11:38 AM,18-12-2017
CA-2017-123967,SF-20200,Second Class,VEN01,delivered,5-11-18 11:52 AM,5-12-18 11:54 AM,5-15-18 1:55 PM,5-18-18 8:17 PM,01-06-2018
CA-2017-123981,RW-19630,Standard Class,VEN04,delivered,6-1-17 10:56 AM,6-1-17 11:05 AM,6-2-17 11:42 AM,6-7-17 3:35 PM,04-07-2017
CA-2017-124086,MP-18175,Standard Class,VEN01,delivered,12-4-17 3:13 PM,12-6-17 4:16 PM,12-9-17 4:38 PM,12-15-17 8:27 PM,27-12-2017
CA-2017-124114,RS-19765,Same Day,VEN02,delivered,1-15-18 10:52 AM,1-17-18 3:36 AM,1-17-18 10:12 PM,1-19-18 5:23 PM,07-02-2018
CA-2017-124191,TS-21610,Second Class,VEN03,delivered,11-28-17 9:32 PM,11-28-17 9:51 PM,11-30-17 8:18 PM,12-1-17 5:48 PM,12-12-2017
CA-2017-124205,TC-21145,Standard Class,VEN02,delivered,5-28-17 11:17 PM,5-28-17 11:30 PM,6-7-17 2:09 PM,6-8-17 11:15 AM,09-06-2017
CA-2017-124261,JE-15715,Standard Class,VEN01,delivered,5-27-18 12:31 PM,5-28-18 7:15 AM,5-30-18 11:47 AM,6-13-18 8:17 PM,11-07-2018
CA-2017-124296,CS-12355,Standard Class,VEN05,delivered,7-21-17 9:26 AM,7-25-17 3:30 AM,7-28-17 7:25 PM,7-31-17 2:09 PM,15-08-2017
CA-2017-124401,RD-19900,Standard Class,VEN04,delivered,1-28-18 1:54 PM,1-28-18 2:09 PM,1-29-18 10:17 PM,2-6-18 5:33 PM,23-02-2018
CA-2017-124436,SA-20830,Second Class,VEN01,delivered,4-16-18 1:41 PM,4-16-18 2:35 PM,4-17-18 12:03 AM,4-30-18 8:34 PM,07-05-2018
CA-2017-124576,HK-14890,Second Class,VEN03,delivered,6-7-17 6:06 PM,6-9-17 7:10 PM,6-13-17 9:10 AM,6-27-17 2:41 PM,04-07-2017
CA-2017-124597,AS-10630,Standard Class,VEN01,delivered,5-2-18 3:25 PM,5-2-18 5:31 PM,5-3-18 2:39 PM,5-14-18 2:28 PM,28-05-2018
CA-2017-124674,JB-16000,Standard Class,VEN04,delivered,7-26-18 11:01 PM,7-26-18 11:40 PM,7-27-18 12:30 PM,8-2-18 10:28 PM,16-08-2018
CA-2017-124716,BD-11560,Standard Class,VEN04,delivered,11-14-17 10:39 PM,11-14-17 10:51 PM,11-21-17 2:55 PM,11-30-17 7:22 PM,27-12-2017
CA-2017-124744,EH-14125,Standard Class,VEN04,shipped,6-30-18 6:45 PM,7-5-18 4:05 PM,7-6-18 10:31 AM,,26-07-2018
CA-2017-124765,HZ-14950,Standard Class,VEN04,delivered,6-11-17 10:11 PM,6-11-17 10:25 PM,6-12-17 2:26 PM,6-26-17 4:38 PM,11-07-2017
CA-2017-124828,YS-21880,First Class,VEN03,delivered,9-3-17 8:23 AM,9-3-17 8:44 AM,9-4-17 7:49 PM,9-6-17 9:43 PM,21-09-2017
CA-2017-124898,DB-12910,Standard Class,VEN04,delivered,9-8-17 10:23 AM,9-8-17 10:35 AM,9-8-17 9:23 PM,9-13-17 7:22 PM,27-09-2017
CA-2017-124940,DK-13090,Standard Class,VEN04,delivered,4-5-18 3:57 PM,4-5-18 4:10 PM,4-7-18 1:26 AM,4-12-18 6:49 PM,24-04-2018
CA-2017-125101,SH-19975,Second Class,VEN05,delivered,6-6-17 10:54 PM,6-6-17 11:05 PM,6-20-17 3:12 PM,6-30-17 1:07 PM,18-07-2017
CA-2017-125115,RD-19930,Same Day,VEN04,delivered,8-24-17 2:30 PM,8-24-17 2:45 PM,8-25-17 5:22 PM,9-5-17 4:52 PM,20-09-2017
CA-2017-125199,HM-14860,Standard Class,VEN05,delivered,8-19-18 8:24 AM,8-20-18 11:10 AM,8-21-18 2:54 PM,8-28-18 7:11 PM,03-09-2018
CA-2017-125269,AF-10870,Standard Class,VEN03,delivered,8-13-18 11:49 PM,8-14-18 12:04 AM,8-16-18 3:24 PM,8-20-18 11:02 PM,22-08-2018
CA-2017-125290,CC-12430,Second Class,VEN02,delivered,7-8-17 5:35 PM,7-8-17 5:45 PM,7-10-17 7:11 PM,7-13-17 8:27 PM,28-07-2017
CA-2017-125367,NM-18445,Standard Class,VEN01,delivered,7-14-17 12:52 PM,7-14-17 1:05 PM,7-17-17 9:46 PM,7-20-17 7:29 PM,03-08-2017
CA-2017-125381,SG-20605,Second Class,VEN02,delivered,2-11-18 4:39 PM,2-15-18 4:10 AM,2-15-18 10:41 PM,2-21-18 6:34 PM,05-03-2018
CA-2017-125388,MP-17965,Standard Class,VEN02,delivered,11-3-17 9:56 PM,11-3-17 10:31 PM,11-9-17 3:39 PM,11-17-17 12:14 PM,30-11-2017
CA-2017-125451,AH-10075,First Class,VEN03,delivered,6-12-18 8:29 AM,6-12-18 7:46 PM,6-18-18 2:22 PM,6-22-18 5:54 PM,05-07-2018
CA-2017-125472,BD-11725,First Class,VEN01,delivered,3-16-18 11:31 PM,3-16-18 11:48 PM,3-20-18 7:41 PM,3-29-18 2:18 PM,04-04-2018
CA-2017-125640,DD-13570,Standard Class,VEN04,delivered,2-27-18 3:53 PM,2-28-18 9:56 AM,3-12-18 6:24 PM,3-20-18 10:34 PM,21-03-2018
CA-2017-125745,DV-13045,Standard Class,VEN03,delivered,8-22-18 12:12 AM,8-22-18 12:25 AM,8-22-18 9:25 AM,8-29-18 2:22 AM,18-09-2018
CA-2017-125752,EH-14125,Standard Class,VEN03,delivered,10-16-17 1:21 AM,10-16-17 1:35 AM,10-16-17 9:47 PM,10-18-17 10:47 PM,07-11-2017
CA-2017-125878,MH-18025,Standard Class,VEN05,delivered,12-3-17 11:51 AM,12-3-17 12:11 PM,12-4-17 9:03 PM,12-8-17 1:51 PM,20-12-2017
CA-2017-125913,JO-15145,Same Day,VEN03,delivered,12-1-17 5:33 PM,12-3-17 5:34 PM,12-5-17 12:32 AM,1-4-18 8:17 PM,05-01-2018
CA-2017-125990,JS-16030,Standard Class,VEN05,delivered,6-29-17 3:09 PM,6-29-17 3:23 PM,6-29-17 3:33 PM,7-4-17 3:25 PM,19-07-2017
CA-2017-126046,JC-16105,Standard Class,VEN01,delivered,11-24-17 8:35 PM,11-24-17 11:34 PM,12-1-17 4:09 PM,12-11-17 6:37 PM,18-12-2017
CA-2017-126067,KN-16705,Standard Class,VEN05,delivered,2-19-18 11:10 PM,2-21-18 6:20 AM,2-23-18 10:28 PM,3-5-18 6:51 PM,28-03-2018
CA-2017-126074,RF-19735,Standard Class,VEN02,delivered,3-31-18 8:34 PM,3-31-18 8:47 PM,4-12-18 11:36 PM,4-19-18 9:26 PM,18-04-2018
CA-2017-126123,AG-10765,Standard Class,VEN02,unavailable,5-12-17 10:17 AM,5-13-17 3:10 AM,,,22-05-2017
CA-2017-126144,GM-14680,Standard Class,VEN03,delivered,1-29-17 6:35 PM,1-29-17 7:31 PM,2-2-17 1:56 PM,2-8-17 11:32 AM,17-03-2017
CA-2017-126221,CC-12430,Standard Class,VEN02,delivered,11-18-17 10:10 AM,11-18-17 10:27 AM,11-22-17 12:09 AM,11-23-17 4:58 PM,01-12-2017
CA-2017-126242,MC-18100,Standard Class,VEN03,delivered,7-18-18 9:54 PM,7-18-18 10:15 PM,7-26-18 2:04 PM,7-30-18 9:46 PM,02-08-2018
CA-2017-126354,SC-20380,Standard Class,VEN01,delivered,6-13-18 10:04 PM,6-13-18 10:38 PM,6-14-18 12:49 PM,6-25-18 5:13 PM,05-07-2018
CA-2017-126382,HK-14890,Standard Class,VEN01,delivered,3-1-17 5:58 PM,3-1-17 6:10 PM,3-2-17 3:40 PM,3-7-17 9:35 AM,21-03-2017
CA-2017-126396,AR-10345,Second Class,VEN04,delivered,2-24-18 4:42 PM,2-24-18 4:55 PM,2-28-18 1:19 PM,3-16-18 10:16 PM,23-03-2018
CA-2017-126438,AR-10345,First Class,VEN02,delivered,6-24-18 12:56 PM,6-24-18 1:18 PM,6-26-18 6:54 AM,7-4-18 7:21 PM,24-07-2018
CA-2017-126536,NK-18490,First Class,VEN01,delivered,2-13-18 1:52 AM,2-15-18 4:07 AM,2-15-18 9:45 PM,3-11-18 3:18 PM,07-03-2018
CA-2017-126550,RD-19720,Second Class,VEN03,delivered,1-12-18 1:44 PM,1-15-18 10:10 AM,1-16-18 9:28 PM,1-31-18 8:41 PM,07-02-2018
CA-2017-126634,AB-10165,Second Class,VEN04,delivered,4-5-18 10:47 PM,4-5-18 11:08 PM,4-7-18 1:42 AM,4-23-18 10:44 PM,10-05-2018
CA-2017-126662,AB-10255,Standard Class,VEN05,delivered,11-15-17 9:27 PM,11-15-17 9:46 PM,11-16-17 5:16 PM,11-29-17 7:29 PM,22-12-2017
CA-2017-126676,FH-14365,First Class,VEN02,delivered,6-5-17 6:53 PM,6-6-17 6:55 PM,6-9-17 4:24 PM,6-13-17 2:50 PM,06-07-2017
CA-2017-126718,KT-16480,Standard Class,VEN01,delivered,10-12-17 11:06 AM,10-14-17 6:34 PM,10-16-17 10:07 PM,10-30-17 5:48 PM,01-11-2017
CA-2017-126774,SH-20395,First Class,VEN05,delivered,8-1-18 5:57 PM,8-1-18 6:31 PM,8-6-18 3:02 PM,8-10-18 8:34 PM,24-08-2018
CA-2017-126788,AB-10105,First Class,VEN03,delivered,5-2-18 10:48 AM,5-2-18 11:13 AM,5-2-18 9:49 AM,5-7-18 11:06 PM,29-05-2018
CA-2017-126865,NP-18325,Second Class,VEN03,delivered,11-25-17 12:01 PM,11-25-17 12:13 PM,11-29-17 8:36 PM,12-20-17 5:58 PM,20-12-2017
CA-2017-126914,JE-15715,Standard Class,VEN01,delivered,1-10-18 11:12 PM,1-11-18 11:07 PM,1-13-18 1:33 AM,1-23-18 7:33 PM,08-02-2018
CA-2017-126928,GZ-14470,Standard Class,VEN03,delivered,7-5-17 9:15 AM,7-6-17 3:15 AM,7-6-17 4:24 PM,7-11-17 7:49 PM,25-07-2017
CA-2017-126956,GT-14710,Standard Class,VEN05,delivered,4-12-18 6:39 PM,4-12-18 6:55 PM,4-14-18 12:02 AM,4-26-18 10:34 PM,16-05-2018
CA-2017-127026,MH-18115,Standard Class,VEN03,delivered,2-8-17 1:23 PM,2-8-17 1:35 PM,2-8-17 3:16 PM,2-22-17 9:46 AM,21-03-2017
CA-2017-127096,CS-12400,Second Class,VEN01,delivered,1-19-18 12:48 AM,1-19-18 1:21 AM,1-19-18 10:41 PM,4-4-18 5:12 PM,16-02-2018
CA-2017-127117,HM-14860,Standard Class,VEN03,delivered,3-31-17 2:48 AM,4-4-17 5:45 AM,4-6-17 3:27 PM,4-13-17 2:25 PM,27-04-2017
CA-2017-127180,TA-21385,First Class,VEN01,delivered,1-7-18 9:45 PM,1-7-18 9:57 PM,1-9-18 10:44 PM,1-30-18 8:51 PM,07-02-2018
CA-2017-127264,SA-20830,First Class,VEN05,delivered,9-11-17 3:36 PM,9-11-17 3:50 PM,9-25-17 12:23 PM,10-3-17 6:51 PM,09-10-2017
CA-2017-127285,MM-18055,Standard Class,VEN03,delivered,1-3-18 7:00 PM,1-4-18 4:50 PM,1-5-18 10:58 PM,1-16-18 1:22 AM,01-02-2018
CA-2017-127306,BH-11710,Standard Class,VEN03,shipped,7-14-18 2:01 PM,7-14-18 2:15 PM,7-16-18 3:22 PM,,30-07-2018
CA-2017-127313,RA-19285,First Class,VEN02,delivered,7-3-17 9:50 AM,7-3-17 10:03 AM,7-7-17 6:21 PM,7-17-17 12:27 PM,31-07-2017
CA-2017-127397,ES-14080,Standard Class,VEN03,delivered,2-19-18 3:37 PM,2-19-18 3:50 PM,2-20-18 9:37 PM,3-6-18 7:08 PM,14-03-2018
CA-2017-127432,AD-10180,Standard Class,VEN05,delivered,8-15-18 8:53 AM,8-16-18 8:45 AM,8-20-18 9:52 AM,8-24-18 5:31 PM,30-08-2018
CA-2017-127460,FG-14260,Standard Class,VEN03,delivered,3-18-18 2:49 PM,3-18-18 3:08 PM,3-20-18 2:28 AM,3-21-18 7:57 PM,29-03-2018
CA-2017-127474,RD-19810,Second Class,VEN02,delivered,3-8-18 6:05 PM,3-8-18 6:29 PM,3-13-18 11:16 PM,3-16-18 5:12 PM,10-04-2018
CA-2017-127516,EH-14005,Standard Class,VEN05,delivered,8-13-18 5:04 PM,8-13-18 5:15 PM,8-14-18 2:23 PM,8-15-18 11:42 PM,20-08-2018
CA-2017-127621,RE-19450,Standard Class,VEN03,delivered,8-21-17 10:44 AM,8-23-17 2:35 PM,8-24-17 7:05 PM,8-28-17 8:05 PM,11-09-2017
CA-2017-127656,NW-18400,Standard Class,VEN04,delivered,5-5-18 4:10 PM,5-5-18 4:29 PM,5-7-18 12:53 PM,5-10-18 11:42 PM,06-06-2018
CA-2017-127705,AB-10255,Standard Class,VEN03,delivered,7-10-17 8:47 PM,7-10-17 9:05 PM,7-13-17 10:07 PM,7-21-17 9:52 PM,01-08-2017
CA-2017-127712,MG-17890,Standard Class,VEN01,delivered,5-8-17 3:26 PM,5-9-17 9:35 AM,5-12-17 8:51 AM,5-16-17 7:42 PM,22-05-2017
CA-2017-127726,SS-20410,Second Class,VEN01,delivered,4-22-18 10:07 PM,4-24-18 5:46 PM,4-27-18 2:15 PM,5-3-18 5:51 PM,17-05-2018
CA-2017-127782,TH-21115,Standard Class,VEN02,delivered,11-28-17 12:05 PM,11-28-17 12:15 PM,12-1-17 9:42 PM,12-7-17 5:54 PM,18-12-2017
CA-2017-127803,ND-18460,Standard Class,VEN02,delivered,8-28-17 10:29 AM,8-28-17 10:45 AM,8-29-17 6:42 PM,9-6-17 11:04 PM,15-09-2017
CA-2017-127922,SH-19975,Standard Class,VEN05,delivered,12-11-17 11:19 PM,12-12-17 12:14 AM,12-12-17 6:36 PM,12-27-17 9:23 PM,12-01-2018
CA-2017-127929,FM-14215,Standard Class,VEN04,delivered,3-31-18 6:58 AM,3-31-18 7:47 AM,4-2-18 9:27 PM,4-10-18 4:32 PM,19-04-2018
CA-2017-128041,RW-19540,Same Day,VEN03,delivered,2-26-18 9:14 AM,2-26-18 9:35 AM,2-27-18 9:09 PM,3-2-18 3:58 PM,12-03-2018
CA-2017-128076,BO-11350,Standard Class,VEN04,delivered,8-18-18 10:33 AM,8-18-18 10:50 AM,8-21-18 4:03 PM,8-27-18 4:21 PM,06-09-2018
CA-2017-128160,MM-17920,Second Class,VEN02,delivered,4-21-17 5:49 PM,4-24-17 3:02 PM,4-27-17 12:31 PM,5-25-17 4:54 PM,11-05-2017
CA-2017-128265,VW-21775,Second Class,VEN02,delivered,9-11-17 12:58 PM,9-11-17 1:10 PM,9-13-17 5:30 PM,10-3-17 9:18 PM,27-09-2017
CA-2017-128300,RS-19765,Second Class,VEN05,delivered,7-13-18 12:33 AM,7-14-18 2:35 AM,8-3-18 3:50 PM,8-9-18 6:04 PM,16-08-2018
CA-2017-128328,PO-18865,Standard Class,VEN02,delivered,1-28-18 10:35 PM,1-28-18 10:54 PM,1-30-18 5:41 PM,2-5-18 4:28 PM,20-02-2018
CA-2017-128335,JA-15970,Standard Class,VEN05,delivered,8-28-18 10:30 PM,8-28-18 10:43 PM,8-29-18 3:00 PM,8-30-18 5:18 PM,12-09-2018
CA-2017-128363,DC-12850,Standard Class,VEN01,delivered,6-3-17 12:29 AM,6-3-17 1:22 AM,6-5-17 11:46 AM,6-8-17 11:28 AM,28-06-2017
CA-2017-128370,FH-14275,Same Day,VEN03,delivered,3-14-18 10:16 PM,3-14-18 10:30 PM,3-20-18 6:22 PM,4-10-18 4:12 PM,05-04-2018
CA-2017-128426,JK-15730,Standard Class,VEN03,delivered,6-2-17 9:22 PM,6-2-17 9:35 PM,6-5-17 10:46 AM,6-12-17 1:43 PM,27-06-2017
CA-2017-128475,SC-20680,Standard Class,VEN04,delivered,1-23-18 10:21 PM,1-23-18 10:34 PM,1-24-18 10:24 PM,2-16-18 5:34 PM,22-02-2018
CA-2017-128629,BP-11155,Second Class,VEN01,delivered,1-23-18 11:26 AM,1-23-18 11:38 AM,1-24-18 6:59 PM,2-7-18 6:58 PM,22-02-2018
CA-2017-128699,ND-18370,Second Class,VEN03,delivered,8-15-17 7:18 PM,8-17-17 2:50 AM,8-17-17 3:36 PM,8-22-17 11:32 PM,08-09-2017
CA-2017-128734,JL-15175,Standard Class,VEN03,delivered,2-17-17 8:05 AM,2-17-17 8:15 AM,2-22-17 7:51 AM,3-8-17 7:37 PM,12-05-2017
CA-2017-128755,MK-18160,Standard Class,VEN01,delivered,4-17-17 9:38 PM,4-18-17 2:15 AM,4-18-17 8:51 AM,5-15-17 8:17 AM,24-05-2017
CA-2017-128769,DM-12955,Standard Class,VEN04,delivered,3-10-17 5:33 PM,3-10-17 5:33 PM,3-14-17 3:27 PM,3-24-17 11:12 AM,05-04-2017
CA-2017-128783,TG-21640,Same Day,VEN05,delivered,8-21-18 7:49 PM,8-22-18 10:55 AM,8-22-18 7:09 PM,8-23-18 11:16 PM,24-08-2018
CA-2017-128853,JM-15250,First Class,VEN02,delivered,12-9-17 7:15 PM,12-11-17 10:31 AM,12-15-17 12:14 AM,1-15-18 3:49 PM,12-01-2018
CA-2017-128944,KH-16330,Second Class,VEN04,delivered,7-31-17 12:28 PM,7-31-17 12:43 PM,7-31-17 5:53 PM,8-1-17 8:16 PM,11-08-2017
CA-2017-128965,PS-18760,Standard Class,VEN03,delivered,12-15-17 11:05 AM,12-19-17 9:39 AM,12-20-17 8:55 AM,1-13-18 1:05 AM,19-01-2018
CA-2017-129000,SZ-20035,Second Class,VEN04,delivered,3-19-18 4:21 PM,3-19-18 4:30 PM,3-20-18 6:58 PM,3-26-18 4:07 PM,09-04-2018
CA-2017-129021,PO-18850,Second Class,VEN01,delivered,12-5-17 9:18 AM,12-6-17 2:50 AM,12-6-17 7:51 PM,12-15-17 5:11 PM,04-01-2018
CA-2017-129028,GB-14530,First Class,VEN03,delivered,9-28-17 7:48 PM,9-28-17 8:05 PM,9-29-17 10:53 AM,10-9-17 7:59 PM,23-10-2017
